num;callsign;dmrid;name;country;ctry
8782;K2GFM;3134233;Gregory;United States;
8783;K2GK;3136653;Gary;United States;
8784;K2GOG;3136445;Steve;United States;
8785;K2HES;3134308;Holger;United States;
8786;K2HIK;3147033;Hinnerk;United States;
8787;K2HPS;3109182;HP;United States;
8788;K2HPS;3136616;henry;United States;
8789;K2HR;3136440;Alive;United States;
8790;K2HR;3136441;Alive;United States;
8791;K2JAN;3136420;Janette;United States;
8792;K2JBC;3136551;John;United States;
8793;K2JJF;3136008;James;United States;USA
8794;K2JJS;3134285;Joe;United States;
8795;K2JNC;3134205;John;United States;
8796;K2JO;3136596;Andrew;United States;
8797;K2JO;3136196;Duncan;United States;USA
8798;K2JRC;3136298;Jerry;United States;
8799;K2JRC;3136121;Jerry;United States;USA
8800;K2JRC;3136314;jerry;United States;
8801;K2JRT;3136081;John;United States;USA
8802;K2KAT;3136618;Dakota;United States;
8803;K2KDA;3150020;Gordon;United States;
8804;K2KEG;3134014;Kyle;United States;USA
8805;K2KEG;3134013;Kyle;United States;USA
8806;K2KM;3112574;Mike;United States;
8807;K2KNB;3136438;Richard;United States;
8808;K2KWO;3134164;Maurice;United States;
8809;K2KYJ;3145028;Gary;United States;USA
8810;K2KYJ;3145027;Gary;United States;USA
8811;K2LAS;3136515;Lee;United States;
8812;K2LAW;3136543;Barry;United States;
8813;K2LAW;3136527;Barry;United States;
8814;K2LGR;3136378;THOMAS;United States;
8815;K2LIE;3136406;Thomas;United States;
8816;K2LIE;3136448;Thomas;United States;
8817;K2LSF;3112299;Scott;United States;
8818;K2MAK;3136033;Kenneth;United States;USA
8819;K2MAK;3136029;Kenneth;United States;USA
8820;K2MAX;3107083;Max;United States;
8821;K2MCI;3134096;William;United States;USA
8822;K2MJ;3136521;Karl;United States;
8823;K2MKH;3104360;Theresa;United States;
8824;K2ML;3136072;Morty;United States;USA
8825;K2NC;3137133;Robert;United States;USA
8826;K2NEX;3136153;Jorge;United States;USA
8827;K2NEX;3136152;Jorge;United States;USA
8828;K2NSX;3117342;Renold;United States;
8829;K2NYS;3136290;Ariel;United States;
8830;K2NYX;3134045;Joe;United States;USA
8831;K2NYX;3134155;Joe;United States;
8832;K2OAW;3136286;Peter;United States;
8833;K2OOL;3134288;ARTHUR;United States;
8834;K2OOL;3134289;ARTHUR;United States;
8835;K2OZ;3136648;Daniel;United States;
8836;K2PH;3136506;Paul;United States;
8837;K2PH;3136217;Paul;United States;USA
8838;K2PIG;3136285;Debra;United States;
8839;K2PJ;3145323;THOMAS;United States;
8840;K2QQJ;3136025;Eric;United States;USA
8841;K2QQJ;3136066;Eric;United States;USA
8842;K2QQJ;3136004;Eric;United States;USA
8843;K2QY;3136567;John;United States;
8844;K2RAS;3108544;Ronald;United States;
8845;K2RHK;3136677;Alan;United States;
8846;K2RMX;3136287;Robert;United States;
8847;K2RRM;3136496;Rob;United States;
8848;K2RRT;3136261;Ryan;United States;
8849;K2RRT;3136060;Ryan;United States;USA
8850;K2RUH;3142122;Phillip;United States;
8851;K2RWL;3136042;Robert;United States;USA
8852;K2RWL;3136022;Robert;United States;USA
8853;K2RWL;3136040;Robert;United States;USA
8854;K2SAB;3134326;Steven;United States;
8855;K2SD;3137145;Scott;United States;USA
8856;K2SDR;3134211;Jeffrey;United States;
8857;K2SGT;3136079;Steve;United States;USA
8858;K2SOC;3145201;Helena;United States;
8859;K2SRT;3134060;Alexander;United States;USA
8860;K2SRT;3134048;Alexander;United States;USA
8861;K2TJW;3136635;Ronald;United States;
8862;K2TL;3134177;James;United States;
8863;K2TRW;3134108;Kai;United States;USA
8864;K2TRW;3134079;Kai;United States;USA
8865;K2UHF;3134301;Robert;United States;
8866;K2UHF;3134039;Robert;United States;USA
8867;K2ULZ;3136625;Bruce;United States;
8868;K2ULZ;3136626;Bruce;United States;
8869;K2UPS;3136466;Richard;United States;
8870;K2VIA;3137184;Andrew;United States;USA
8871;K2VIZ;3151068;Peter;United States;
8872;K2VIZ;3151067;Peter;United States;
8873;K2WD;3136311;Warren;United States;
8874;K2WNW;3136171;David;United States;USA
8875;K2WO;3112531;George;United States;
8876;K2XAA;3126240;Marcus;United States;USA
8877;K2XDX;3134071;Lou;United States;USA
8878;K2XDX;3134321;Lou;United States;
8879;K2XE;3134299;James;United States;
8880;K2XE;3134294;James;United States;
8881;K2XM;3123021;Peter;United States;
8882;K2XPX;3134015;Bill;United States;USA
8883;K2XTM;3136570;Michael;United States;
8884;K2XTS;3136003;Alex;United States;USA
8885;K2XTS;3134002;Alex;United States;USA
8886;K2XTS;3134001;Alex;United States;USA
8887;K2YO;3136422;Bernard;United States;
8888;K2YO;3136348;Bernard;United States;
8889;K2YQ;3134221;LESLIE;United States;
8890;K2YYN;3134226;Ken;United States;
8891;K2YYN;3134220;Kenneth;United States;
8892;K2ZA;3134331;John;United States;
8893;K2ZD;3136050;Mario;United States;USA
8894;K3AAX;3112353;Dave;United States;USA
8895;K3AKE;3124107;Leon;United States;
8896;K3ARL;3142015;Karl;United States;USA
8897;K3AVN;3137247;Bill;United States;
8898;K3AVN;3137065;Bill;United States;USA
8899;K3BMG;3142060;Michael;United States;
8900;K3BMW;3142155;Chris;United States;
8901;K3CID;3142041;Carolyn;United States;USA
8902;K3CWH;3142124;Craig;United States;
8903;K3CWP;3142017;Carmine;United States;USA
8904;K3CX;3142112;Jack;United States;
8905;K3DO;3124135;James;United States;
8906;K3DO;3124112;James;United States;
8907;K3EAL;3118426;Krys;United States;
8908;K3EDD;3142024;Ed;United States;USA
8909;K3GAS;3145030;Janice;United States;USA
8910;K3GAS;3145033;Janice;United States;USA
8911;K3GUY;3124085;Guy;United States;
8912;K3HTK;3118087;Ed;United States;
8913;K3HY;3142163;Bruce;United States;
8914;K3IH;3124100;Gary;United States;
8915;K3JAY;3124004;Jay;United States;USA
8916;K3JCP;3142081;Adam;United States;
8917;K3JDB;3112094;Joe;United States;USA
8918;K3JEG;3142046;Jon;United States;USA
8919;K3JMC;3148260;Joseph;United States;
8920;K3KPE;3106859;ALBERT;United States;
8921;K3LOU;3136130;Louis;United States;USA
8922;K3LYE;3112349;Blane;United States;
8923;K3NON;3112183;Paul;United States;USA
8924;K3OBX;3137463;Michael;United States;
8925;K3OCM;3124028;Kim;United States;USA
8926;K3OCM;3124029;Kim;United States;USA
8927;K3OCM;3124030;Kim;United States;USA
8928;K3ORB;3124151;Robert;United States;
8929;K3ORB;3124109;Robert;United States;
8930;K3OS;3137393;Gary;United States;
8931;K3POR;3124036;Tiffany;United States;USA
8932;K3RFI;3124049;Michael;United States;USA
8933;K3RFI;3124048;Michael;United States;USA
8934;K3RFP;3151145;William;United States;
8935;K3RFP;3151146;Robert;United States;
8936;K3RHJ;3137318;John;United States;
8937;K3RHJ;3137216;John;United States;
8938;K3RIC;3124154;Walter;United States;
8939;K3RQ;3133046;George;United States;USA
8940;K3RQ;3133054;George;United States;USA
8941;K3TD;3148078;Tad;United States;USA
8942;K3TD;3148077;Tad;United States;USA
8943;K3TEC;3145085;Rusty;United States;USA
8944;K3TEL;3124094;Arnold;United States;
8945;K3TIM;3106523;Tim;United States;
8946;K3UCB;3124026;Dave;United States;USA
8947;K3UCB;3124033;Dave;United States;USA
8948;K3UCB;3124027;Dave;United States;USA
8949;K3UGA;3124110;James;United States;
8950;K3UUF;3140081;ERIC;United States;
8951;K3WPH;3142097;William;United States;
8952;K3WRY;3151077;Joe;United States;
8953;K3WX;3124145;Tony;United States;
8954;K3XT;3112464;Sean;United States;
8955;K3YV;3142051;Ellwood;United States;USA
8956;K3ZMD;3145234;Michael;United States;
8957;K4ABB;3112012;Antonio;United States;USA
8958;K4ABB;3112016;Antonio;United States;USA
8959;K4AC;3112259;Doug;United States;
8960;K4AES;3137051;Christopher;United States;USA
8961;K4AES;3137035;Christopher;United States;USA
8962;K4AJM;3147019;Jim;United States;
8963;K4AJM;3147057;James;United States;
8964;K4ARO;3147007;Carter;United States;USA
8965;K4ARO;3147031;CARTER;United States;
8966;K4ARO;3147030;CARTER;United States;
8967;K4ASB;3147166;Billy;United States;
8968;K4ASF;3101028;Fayette;United States;
8969;K4AUS;3112131;Jason;United States;USA
8970;K4AWC;3121008;Andrew;United States;
8971;K4AWF;3113140;Anthony;United States;
8972;K4AX;3137157;Jesse;United States;USA
8973;K4AXV;3145045;John;United States;USA
8974;K4BAK;3112377;Bruce;United States;
8975;K4BAN;3145199;Alex;United States;
8976;K4BCL;3147241;Bryan;United States;
8977;K4BKM;3137599;Bryan;United States;
8978;K4BKM;3137594;Bryan;United States;
8979;K4BLB;3147105;Barry;United States;
8980;K4BMN;3137069;Max;United States;USA
8981;K4BMN;3137042;Max;United States;USA
8982;K4BPW;3137685;Robert;United States;
8983;K4BRA;3113062;Marcio;United States;USA
8984;K4BSC;3145307;Brent;United States;
8985;K4BTH;3137588;Bradley;United States;
8986;K4BZY;3112092;Lawrence;United States;USA
8987;K4CBH;3137106;Bruce;United States;USA
8988;K4CBH;3137107;Bruce;United States;USA
8989;K4CBN;3112388;Gregory;United States;
8990;K4CBN;3112184;Gregory;United States;USA
8991;K4CC;3112374;Cary;United States;
8992;K4CCP;3137357;Anthony;United States;
8993;K4CCP;3137372;Anthony;United States;
8994;K4CDS;3151106;Carl;United States;
8995;K4CSD;3104279;Dennis;United States;
8996;K4CWG;3147149;CARL;United States;
8997;K4CWO;3151047;Bobby;United States;USA
8998;K4DAM;3137641;Michelle;United States;
8999;K4DCJ;3137232;Tripp;United States;
9000;K4DDU;3112254;Andrew;United States;USA
9001;K4DDU;3112234;Andrew;United States;USA
9002;K4DEZ;3145179;Dennis;United States;
9003;K4DJL;3101039;El;United States;
9004;K4DJN;3112571;Chris;United States;
9005;K4DPS;3112202;Doug;United States;USA
9006;K4DWH;3145239;Dennis;United States;
9007;K4DWJ;3117336;Daniel;United States;
9008;K4DWJ;3117150;Daniel;United States;USA
9009;K4DWQ;3147206;David;United States;
9010;K4EB;3112625;Larry;United States;
9011;K4EBH;3112648;Michael;United States;
9012;K4EIO;3112261;Linda;United States;
9013;K4EIT;3137677;Joseph;United States;
9014;K4ELY;3147020;Wadie;United States;
9015;K4EMD;3145110;SC;United States;
9016;K4EMD;3145111;SC;United States;
9017;K4EMO;3145129;James;United States;
9018;K4EQM;3118203;Matthew;United States;
9019;K4ERV;3151074;Peter;United States;
9020;K4EVT;3137667;Jeffrey;United States;
9021;K4EZ;3151078;Mike;United States;
9022;K4EZ;3151040;Mike;United States;USA
9023;K4EZ;3151044;Mike;United States;USA
9024;K4EZ;3151030;Mike;United States;USA
9025;K4FDC;3145246;Bob;United States;
9026;K4FDC;3145247;Bob;United States;
9027;K4GAC;3147075;Geron;United States;
9028;K4GGK;3112451;George;United States;
9029;K4GI;3151153;MIKE;United States;
9030;K4GO;3113126;Don;United States;
9031;K4GW;3137435;Jerry;United States;
9032;K4HA;3137066;Bob;United States;USA
9033;K4HA;3137067;Bob;United States;USA
9034;K4HAT;3137368;Richard;United States;
9035;K4HAT;3137308;Richard;United States;
9036;K4HAT;3137356;Richard;United States;
9037;K4HGA;3145253;Gary;United States;
9038;K4HI;3145090;Clark;United States;
9039;K4HI;3145094;Clark;United States;
9040;K4HRM;3137162;Ro;United States;USA
9041;K4HSM;3147135;Greg;United States;
9042;K4ICP;3101042;Guy;United States;
9043;K4IGZ;3112376;LOGUE;United States;
9044;K4IHD;3145176;Don;United States;USA
9045;K4ITL;3137006;Danny;United States;USA
9046;K4ITL;3137005;Danny;United States;USA
9047;K4JAJ;3137679;Jesica;United States;
9048;K4JAR;3137407;Tim;United States;
9049;K4JB;3151192;James;United States;
9050;K4JBV;3112420;William;United States;
9051;K4JCC;3145285;John;United States;
9052;K4JDR;3137580;Ronnie;United States;
9053;K4JDR;3137299;Ronnie;United States;USA
9054;K4JEA;3112664;Chuck;United States;
9055;K4JK;3151075;James;United States;
9056;K4JTT;3112512;Ricky;United States;
9057;K4JWT;3111004;Jason;United States;USA
9058;K4KAH;3113141;Garry;United States;
9059;K4KBR;3147068;Kenneth;United States;
9060;K4KD;3137345;Daniel;United States;
9061;K4KGG;3112339;Lawrence;United States;
9062;K4KKH;3147220;Charles;United States;
9063;K4KNJ;3145099;Sam;United States;
9064;K4KPN;3121023;Grant;United States;
9065;K4KPN;3121024;Grant;United States;
9066;K4KSC;3112575;Titusville;United States;
9067;K4KTR;3121003;Kyle;United States;
9068;K4KWL;3137188;David;United States;USA
9069;K4KWQ;3126383;Tim;United States;
9070;K4KWQ;3126355;Tim;United States;
9071;K4KXO;3145080;Kenneth;United States;USA
9072;K4KZ;3137287;Lonnie;United States;
9073;K4LAK;3112171;Lake;United States;USA
9074;K4LAK;3112155;Lake;United States;USA
9075;K4LAK;3112167;Lake;United States;USA
9076;K4LAK;3112158;Lake;United States;USA
9077;K4LAK;3112156;Lake;United States;USA
9078;K4LAK;3112166;Lake;United States;USA
9079;K4LAK;3112154;Lake;United States;USA
9080;K4LAK;3112157;Lake;United States;USA
9081;K4LAK;3112169;Lake;United States;USA
9082;K4LAK;3112165;Lake;United States;USA
9083;K4LAK;3112159;Lake;United States;USA
9084;K4LAK;3112162;Lake;United States;USA
9085;K4LAK;3112160;Lake;United States;USA
9086;K4LAK;3112168;Lake;United States;USA
9087;K4LAK;3112170;Lake;United States;USA
9088;K4LAK;3112153;Lake;United States;USA
9089;K4LAK;3112151;Lake;United States;USA
9090;K4LAK;3112163;Lake;United States;USA
9091;K4LAK;3112172;Lake;United States;USA
9092;K4LAK;3112161;Lake;United States;USA
9093;K4LAK;3112152;Lake;United States;USA
9094;K4LAK;3112164;Lake;United States;USA
9095;K4LEW;3112455;Lewis;United States;
9096;K4LFK;3112043;Len;United States;USA
9097;K4LQO;3137180;Raymond;United States;USA
9098;K4LTF;3145170;Joseph;United States;
9099;K4LWC;3112275;Larry;United States;USA
9100;K4MAP;3112009;Marshall;United States;USA
9101;K4MAP;3112070;Marshall;United States;USA
9102;K4MFD;3147067;Jeffrey;United States;
9103;K4MFD;3147066;Jeffrey;United States;
9104;K4MFD;3147063;Jeffrey;United States;
9105;K4MFD;3147064;Jeffrey;United States;
9106;K4MJO;3151096;Sammy;United States;
9107;K4MJO;3151110;Sammy;United States;
9108;K4MRQ;3137619;Quinton;United States;
9109;K4MTK;3151127;Matthew;United States;
9110;K4MTP;3142002;Mike;United States;USA
9111;K4MTP;3142022;Mike;United States;USA
9112;K4MYB;3145095;Michelle;United States;
9113;K4NET;3137327;Bryan;United States;
9114;K4NET;3137328;Bryan;United States;
9115;K4NJN;3145015;Bob;United States;USA
9116;K4NJN;3145018;Bob;United States;USA
9117;K4NWJ;3137052;Nathan;United States;USA
9118;K4NWJ;3137047;Nathan;United States;USA
9119;K4NWJ;3137093;Nathan;United States;USA
9120;K4OBH;3137465;Todd;United States;
9121;K4OBI;3137631;Troy;United States;
9122;K4ODA;3147169;MATTHEW;United States;
9123;K4OEY;3101012;Jamie;United States;
9124;K4OEY;3101011;Jamie;United States;
9125;K4OIL;3112461;Ron;United States;
9126;K4OKI;3137517;Shep;United States;
9127;K4OZE;3147103;VINCENT;United States;
9128;K4PCS;3112126;Kevin;United States;USA
9129;K4PEW;3147123;Paul;United States;
9130;K4PNB;3112588;Phillip;United States;
9131;K4PS;3145212;Mike;United States;
9132;K4PUF;3151155;Andrew;United States;
9133;K4PYR;3137618;Eric;United States;
9134;K4QFM;3147240;Russ;United States;
9135;K4QHR;3113092;Pete;United States;
9136;K4QHR;3113065;Peter;United States;
9137;K4QHR;3113054;Peter;United States;USA
9138;K4QVZ;3113078;Belinda;United States;
9139;K4RBD;3112387;Ernest;United States;
9140;K4RBM;3112242;Ronald;United States;USA
9141;K4RBT;3151072;Frederick;United States;
9142;K4RMN;3145182;Brad;United States;
9143;K4ROX;3112627;Keith;United States;
9144;K4RQ;3137424;George;United States;
9145;K4RSG;3137212;Shawn;United States;USA
9146;K4RUR;3112209;Lowry;United States;USA
9147;K4SCX;3145236;Robert;United States;
9148;K4SHP;3145117;Jason;United States;
9149;K4SM;3112121;Kurt;United States;USA
9150;K4SNG;3147238;Steve;United States;
9151;K4SOF;3147083;Sam;United States;
9152;K4SOF;3147084;Sam;United States;
9153;K4SRN;3112141;Kurt;United States;USA
9154;K4SVT;3113014;William;United States;USA
9155;K4SWN;3137286;Rae;United States;
9156;K4TJY;3147126;Ron;United States;
9157;K4TMW;3147025;Cathi;United States;
9158;K4TTX;3156069;Trevor;United States;
9159;K4TTX;3156068;Treovr;United States;
9160;K4UAE;3147045;John;United States;
9161;K4UFT;3145173;Ted;United States;
9162;K4USD;3113076;US;United States;
9163;K4USD;3113075;US;United States;
9164;K4USD;3113074;US;United States;
9165;K4USD;3113073;US;United States;USA
9166;K4UTT;3113027;Jonathan;United States;USA
9167;K4UTT;3113028;Jonathan;United States;USA
9168;K4UZM;3112211;David;United States;USA
9169;K4VHV;3137608;AL;United States;
9170;K4VJC;3137498;Velda;United States;
9171;K4VPR;3112367;Terry;United States;
9172;K4WAM;3137017;Bill;United States;USA
9173;K4WEB;3137137;Stephen;United States;USA
9174;K4WIC;3145076;John;United States;USA
9175;K4WIC;3145031;John;United States;USA
9176;K4WTF;3106929;John;United States;
9177;K4WTF;3106928;John;United States;
9178;K4WTM;3145115;Ruben;United States;USA
9179;K4WZV;3112594;Robert;United States;
9180;K4XDX;3151107;Darrell;United States;
9181;K4XE;3151180;Michael;United States;
9182;K4XE;3151179;Michael;United States;
9183;K4XF;3112002;Rich;United States;USA
9184;K4XXX;3121001;Ed;United States;USA
9185;K4YAN;3112029;Greg;United States;USA
9186;K4YF;3137502;EDGAR;United States;
9187;K4YRK;3147204;Dave;United States;
9188;K4YS;3137417;John;United States;
9189;K4ZGE;3136557;Les;United States;
9190;K4ZI;3112477;John;United States;
9191;K4ZI;3112471;John;United States;
9192;K5AGO;3148197;John;United States;
9193;K5BAW;3148132;Bradford;United States;USA
9194;K5BBC;3108340;Phil;United States;USA
9195;K5BBC;3108341;Phil;United States;USA
9196;K5BBC;3108286;Phil;United States;USA
9197;K5BBW;3148111;Eiel;United States;USA
9198;K5BDM;3140055;Brian;United States;
9199;K5BOW;3140137;rick;United States;
9200;K5BOW;3140138;rick;United States;
9201;K5BOX;3140053;Mike;United States;
9202;K5BP;3148165;Bernard;United States;
9203;K5BRM;3105040;Brandon;United States;
9204;K5BRM;3105095;Brandon;United States;
9205;K5BSM;3148063;Barry;United States;USA
9206;K5CF;3105083;Richard;United States;
9207;K5CFY;3140071;Raymond;United States;
9208;K5CRQ;3140070;Ed;United States;
9209;K5CVD;3145116;Gregory;United States;USA
9210;K5DAG;3148160;Don;United States;
9211;K5DAG;3148082;Don;United States;USA
9212;K5DMR;3101052;Stephen;United States;
9213;K5DMR;3101054;Stephen;United States;
9214;K5EDD;3105047;Ed;United States;
9215;K5ELS;3148118;Beaven;United States;USA
9216;K5EMS;3140163;Eddie;United States;
9217;K5FDC;3148293;Maxine;United States;
9218;K5FDC;3148291;Maxine;United States;
9219;K5FER;3148253;Frank;United States;
9220;K5FLY;3112371;Glenn;United States;
9221;K5FPI;3148005;Harry;United States;USA
9222;K5FVL;3140037;Dan;United States;USA
9223;K5GLB;3145194;Gary;United States;
9224;K5GWF;3148018;George;United States;USA
9225;K5HC;3106486;David;United States;USA
9226;K5HDA;3140094;William;United States;
9227;K5ICR;3148192;Matthew;United States;
9228;K5JG;3148066;Jim;United States;USA
9229;K5JG;3148065;Jim;United States;USA
9230;K5JMH;3148287;Jimmy;United States;
9231;K5JMH;3148129;Mike;United States;USA
9232;K5KDF;3148200;Kevin;United States;
9233;K5KDF;3148220;Kevin;United States;
9234;K5LAD;3140133;Jim;United States;
9235;K5LUO;3140098;Billy;United States;
9236;K5MSO;3148093;Midland;United States;USA
9237;K5OBY;3148181;Kevin;United States;
9238;K5OBY;3148180;Kevin;United States;
9239;K5OCQ;3148263;Ronnie;United States;
9240;K5OHM;3140134;Tom;United States;
9241;K5OKE;3140117;Gerald;United States;
9242;K5OLA;3148280;Ed;United States;
9243;K5ORN;3148240;Cevan;United States;
9244;K5OUN;3148031;James;United States;USA
9245;K5OVT;3140011;Tom;United States;USA
9246;K5OZ;3122007;David;United States;
9247;K5PAC;3148279;Christopher;United States;
9248;K5QZQ;3148292;Chuck;United States;
9249;K5RAJ;3106917;Rajiv;United States;
9250;K5RDM;3148337;Ronnie;United States;
9251;K5RKH;3108530;Richard;United States;
9252;K5RKH;3108529;Richard;United States;
9253;K5ROC;3105025;Earl;United States;
9254;K5RYX;3135019;Doug;United States;
9255;K5SJT;3148349;david;United States;
9256;K5SJT;3148350;david;United States;
9257;K5SJW;3140076;John;United States;
9258;K5SJW;3140073;John;United States;
9259;K5SNG;3140019;Chad;United States;USA
9260;K5SWT;3105036;Steve;United States;
9261;K5SXK;3148050;Harold;United States;USA
9262;K5TCP;3148170;Thorsten;United States;
9263;K5TCP;3148171;Thorsten;United States;
9264;K5TEE;3135013;Tom;United States;
9265;K5TEL;3105008;Tim;United States;USA
9266;K5TEL;3105097;Tim;United States;
9267;K5TLF;3148318;Jonathan;United States;
9268;K5TLF;3148035;Jonathan;United States;USA
9269;K5TOY;3148329;Traci;United States;
9270;K5UTR;3148344;Jeffery;United States;
9271;K5WPS;3105082;Keith;United States;
9272;K5WRW;3148114;Whit;United States;USA
9273;K5WSM;3128002;Lemuel;United States;USA
9274;K5XTL;3140066;Korey;United States;
9275;K5YUI;3148276;Mark;United States;
9276;K5ZIA;3148335;Brian;United States;
9277;K5ZMJ;3148322;John;United States;
9278;K5ZQR;3140129;Stephen;United States;
9279;K5ZZT;3148202;Kurt;United States;
9280;K6ABC;3106087;Tom;United States;USA
9281;K6ACR;3106285;Sam;United States;USA
9282;K6AGA;3107048;Aris;United States;
9283;K6AGA;3106921;Aris;United States;
9284;K6ARO;3106631;Adam;United States;USA
9285;K6ARO;3106630;Adam;United States;USA
9286;K6ATF;3115057;Donald;United States;
9287;K6AZN;3106816;Dan;United States;
9288;K6BAA;3107063;Bruce;United States;
9289;K6BEZ;3106785;Beric;United States;
9290;K6BIH;3106652;Senad;United States;USA
9291;K6BIV;3106069;Tim;United States;USA
9292;K6BIV;3106070;Tim;United States;USA
9293;K6BIV;3106071;Tim;United States;USA
9294;K6BK;3106845;Loren;United States;
9295;K6BLU;3106908;stanley;United States;
9296;K6BMW;3124101;Paul;United States;
9297;K6BOT;3106791;Aron;United States;
9298;K6BRR;3106273;Dana;United States;USA
9299;K6BRR;3153087;Dana;United States;
9300;K6CBB;3107018;Robert;United States;
9301;K6CCC;3106007;Jim;United States;USA
9302;K6CCC;3106143;Jim;United States;USA
9303;K6CHG;3106229;John;United States;USA
9304;K6CHG;3106314;John;United States;USA
